,topic,in_dgr,out_dgr,generality
4329,The_Absent-Minded_Beggar,1,3,0.3333333333333333
4330,M*A*S*H_(TV_series),2,11,0.18181818181818182
4331,Great_Comet_of_1882,1,6,0.16666666666666666
4332,Dayuan,2,11,0.18181818181818182
4333,Impressionism,23,20,1.15
4334,East-West_Schism,10,23,0.43478260869565216
4335,Lemon_balm,4,11,0.36363636363636365
4336,Dominican_Republic,64,31,2.064516129032258
4337,Babe_Ruth,8,8,1.0
4338,History_of_Solidarity,0,17,0.0
4339,Protactinium,8,20,0.4
4340,Lesothosaurus,0,10,0.0
4341,Eustreptospondylus,0,13,0.0
4342,Death_Valley_National_Park,4,52,0.07692307692307693
4343,CPU_cache,2,2,1.0
4344,Calcium_chloride,8,14,0.5714285714285714
4345,Voynich_manuscript,1,45,0.022222222222222223
4346,Swissair_Flight_111,0,10,0.0
4347,Serbia,85,129,0.6589147286821705
4348,Asunción,6,12,0.5
4349,Fourteenth_Amendment_to_the_United_States_Constitution,16,14,1.1428571428571428
4350,Mali,74,26,2.8461538461538463
4351,Suriname,34,40,0.85
4352,Galveston_Hurricane_of_1900,4,26,0.15384615384615385
4353,David_Blanchflower,0,7,0.0
4354,Gray_reef_shark,1,9,0.1111111111111111
4355,1st_century_BC,36,32,1.125
4356,Rabies,15,29,0.5172413793103449
4357,Luxembourg_(city),3,24,0.125
4358,Hey_Jude,5,11,0.45454545454545453
4359,Fieldfare,1,16,0.0625
4360,Asthma,30,13,2.3076923076923075
4361,List_of_animal_welfare_groups,0,2,0.0
4362,William_Pitt_the_Younger,11,29,0.3793103448275862
4363,Dewey_Square,0,1,0.0
4364,History_of_Northwest_Territories_capital_cities,0,5,0.0
4365,Typhoon_Saomai_(2006),1,10,0.1
4366,Leo_(constellation),0,14,0.0
4367,Bangladesh,99,50,1.98
4368,Tropical_Storm_Leslie_(2000),1,9,0.1111111111111111
4369,Arabic_language,197,57,3.456140350877193
4370,Where_Did_Our_Love_Go,1,2,0.5
4371,Sanssouci,3,24,0.125
4372,Human,165,137,1.2043795620437956
4373,"Summer_Hill,_New_South_Wales",0,8,0.0
4374,Eocene,25,29,0.8620689655172413
4375,Sistine_Chapel_ceiling,1,20,0.05
4376,The_Ashes,6,14,0.42857142857142855
4377,Ferdinand_Magellan,15,35,0.42857142857142855
4378,Trout,16,12,1.3333333333333333
4379,Cadmium,19,39,0.48717948717948717
4380,Haji_Mohammad_Suharto,0,24,0.0
4381,Parliamentary_system,60,75,0.8
4382,Mark_Twain_House,1,4,0.25
4383,Buffy_the_Vampire_Slayer,6,13,0.46153846153846156
4384,History_of_nuclear_weapons,2,64,0.03125
4385,Mestizo,30,59,0.5084745762711864
4386,Pluto,21,32,0.65625
4387,Oleg_of_Novgorod,1,4,0.25
4388,North_America,410,77,5.324675324675325
4389,Contact_lens,4,21,0.19047619047619047
4390,Ike_Altgens,1,9,0.1111111111111111
4391,Bryce_Canyon_National_Park,2,45,0.044444444444444446
4392,Double-decker_bus,4,22,0.18181818181818182
4393,Dominica,44,30,1.4666666666666666
4394,The_Gambia,40,34,1.1764705882352942
4395,Capitalism,87,47,1.851063829787234
4396,Diego_Velázquez,9,37,0.24324324324324326
4397,Charlotte's_Web,1,6,0.16666666666666666
4398,Perfect_number,1,4,0.25
4399,Fluorine,28,35,0.8
4400,Thor,10,14,0.7142857142857143
4401,Anne_of_Great_Britain,29,32,0.90625
4402,France,959,85,11.282352941176471
4403,Tiananmen_Square_protests_of_1989,7,27,0.25925925925925924
4404,Language,110,24,4.583333333333333
4405,Acetic_acid,16,59,0.2711864406779661
4406,Dill,10,48,0.20833333333333334
4407,Income_disparity,2,8,0.25
4408,Tropical_Storm_Lee_(2005),1,6,0.16666666666666666
4409,Thomas_Edison,18,21,0.8571428571428571
4410,Raney_nickel,1,21,0.047619047619047616
4411,Clock,11,26,0.4230769230769231
4412,Costume_design,1,5,0.2
4413,Cochineal,3,34,0.08823529411764706
4414,St_Buryan,0,13,0.0
4415,10th_century,65,26,2.5
4416,Thailand,149,33,4.515151515151516
4417,FM_Consolidated_line,0,4,0.0
4418,Dublin,68,43,1.5813953488372092
4419,Diamond,68,72,0.9444444444444444
4420,Textile,52,5,10.4
4421,Flag_of_Australia,3,13,0.23076923076923078
4422,Edward_VI_of_England,21,34,0.6176470588235294
4423,Mercury_(element),60,64,0.9375
4424,Angel_shark,1,6,0.16666666666666666
4425,Kuwait,72,26,2.769230769230769
4426,Muhammad_Ali_Jinnah,9,22,0.4090909090909091
4427,Frankfurt,37,49,0.7551020408163265
4428,BAE_Systems,8,17,0.47058823529411764
4429,Tunis,17,20,0.85
4430,Iraq_and_weapons_of_mass_destruction,0,38,0.0
4431,Basketball,90,29,3.103448275862069
4432,Golden_Gate_Highlands_National_Park,1,9,0.1111111111111111
4433,Extrasolar_planet,39,22,1.7727272727272727
4434,Charles_I_of_England,64,41,1.5609756097560976
4435,Electron_beam_welding,2,5,0.4
4436,Kurt_Cobain,7,23,0.30434782608695654
4437,Malaspina_Glacier,1,1,1.0
4438,Ancient_Egypt,124,67,1.8507462686567164
4439,Gray_Wolf,5,29,0.1724137931034483
4440,Nigella,0,9,0.0
4441,Nurse_sharks,1,8,0.125
4442,The_Rolling_Stones,22,32,0.6875
4443,Tropical_Storm_Larry_(2003),1,8,0.125
4444,Pete_Sampras,13,49,0.2653061224489796
4445,Asteroid,56,19,2.9473684210526314
4446,Nature,43,69,0.6231884057971014
4447,Great_Lakes,46,23,2.0
4448,Accountancy,6,15,0.4
4449,Society,56,20,2.8
4450,"September_11,_2001_attacks",72,48,1.5
4451,Essential_oil,20,23,0.8695652173913043
4452,Pentateuch,5,2,2.5
4453,Inner_Hebrides,5,6,0.8333333333333334
4454,Henry_IV_of_England,19,17,1.1176470588235294
4455,Vancouver,29,45,0.6444444444444445
4456,Mauritius,75,40,1.875
4457,Sunol_Water_Temple,0,1,0.0
4458,Edgar_Allan_Poe,19,50,0.38
4459,Portugal,324,52,6.230769230769231
4460,Creative_Commons,4,7,0.5714285714285714
4461,Gas_metal_arc_welding,3,28,0.10714285714285714
4462,Gaborone,3,4,0.75
4463,Cape_Lion,2,10,0.2
4464,Firefly_(TV_series),6,16,0.375
4465,Abraham_Goldfaden,0,24,0.0
4466,Tufted_Duck,1,14,0.07142857142857142
4467,Vienna,107,55,1.9454545454545455
4468,Samuel_Beckett,14,31,0.45161290322580644
4469,United_States_Bill_of_Rights,18,20,0.9
4470,Jane_Eyre,1,19,0.05263157894736842
4471,Daniel_Ellsberg,1,14,0.07142857142857142
4472,Dundee,17,53,0.32075471698113206
4473,Battle_of_Austerlitz,6,16,0.375
4474,Axe,12,25,0.48
4475,Outer_Hebrides,15,6,2.5
4476,Scent_of_a_Woman,1,3,0.3333333333333333
4477,Black_panther,1,19,0.05263157894736842
4478,David_Helvarg,0,16,0.0
4479,Dorset,32,43,0.7441860465116279
4480,Probability_theory,7,7,1.0
4481,Mogadishu,7,32,0.21875
4482,Catherine_II_of_Russia,9,24,0.375
4483,Currency,291,22,13.227272727272727
4484,Turmeric,12,39,0.3076923076923077
4485,Magnesium,76,42,1.8095238095238095
4486,Common_agouti,0,6,0.0
4487,Watchmen,3,22,0.13636363636363635
4488,Mallard,3,17,0.17647058823529413
4489,Athletics_(track_and_field),25,7,3.5714285714285716
4490,The_Last_Supper_(Leonardo),4,22,0.18181818181818182
4491,Voting,13,9,1.4444444444444444
4492,Mini,4,9,0.4444444444444444
4493,Pitcairn_Islands,12,29,0.41379310344827586
4494,Tuvalu,26,29,0.896551724137931
4495,Yellow_fever,16,21,0.7619047619047619
4496,Baseball,65,26,2.5
4497,Creationism,14,53,0.2641509433962264
4498,Alexander_Graham_Bell,8,19,0.42105263157894735
4499,Reptile,108,28,3.857142857142857
4500,Elephant_shrew,1,9,0.1111111111111111
4501,African_Wild_Dog,3,10,0.3
4502,Betelgeuse_incident,0,14,0.0
4503,Spain,539,89,6.056179775280899
4504,List_of_European_Union_member_states_by_accession,2,91,0.02197802197802198
4505,Nagorno-Karabakh_War,2,34,0.058823529411764705
4506,Tropical_Storm_Allison,3,18,0.16666666666666666
4507,Linus_Torvalds,10,14,0.7142857142857143
4508,Issyk_Kul,2,11,0.18181818181818182
4509,Suez_Canal,45,25,1.8
4510,Three_Laws_of_Robotics,1,14,0.07142857142857142
4511,Hurricane_Mitch,10,33,0.30303030303030304
4512,Triassic,43,17,2.5294117647058822
4513,Sasha_(DJ),0,11,0.0
4514,1928_Okeechobee_Hurricane,7,17,0.4117647058823529
4515,Californium,13,24,0.5416666666666666
4516,James_Joyce,31,36,0.8611111111111112
4517,Calvin_Coolidge,13,19,0.6842105263157895
4518,Mount_Baker,3,8,0.375
4519,Georg_von_Boeselager,0,15,0.0
4520,Graniteville_train_disaster,0,6,0.0
4521,Barnacle,6,13,0.46153846153846156
4522,Scramble_for_Africa,20,134,0.14925373134328357
4523,Norse_mythology,27,23,1.173913043478261
4524,Belfast,30,19,1.5789473684210527
4525,History_of_Burnside,0,7,0.0
4526,"Kansas_City,_Missouri",21,43,0.4883720930232558
4527,Trigonometry,12,31,0.3870967741935484
4528,Xenon,50,29,1.7241379310344827
4529,Superman,20,33,0.6060606060606061
4530,Lung_cancer,23,28,0.8214285714285714
4531,Samuel_Taylor_Coleridge,21,22,0.9545454545454546
4532,Blokus,0,2,0.0
4533,David_Hume,32,36,0.8888888888888888
4534,Boston_Terrier,1,4,0.25
4535,Color_blindness,8,13,0.6153846153846154
4536,Chadian-Sudanese_conflict,1,22,0.045454545454545456
4537,San_Marino,33,101,0.32673267326732675
4538,Nanomedicine,1,4,0.25
4539,Mamenchisaurus,0,15,0.0
4540,Paraguay,39,20,1.95
4541,Saint_Lawrence_Seaway,8,8,1.0
4542,ASCII,10,5,2.0
4543,The_Smiths,8,12,0.6666666666666666
4544,Cristero_War,0,7,0.0
4545,Sandur,0,6,0.0
4546,14th_century,71,31,2.2903225806451615
4547,Åland,0,19,0.0
4548,Physical_science,5,67,0.07462686567164178
4549,Hurricane_Epsilon_(2005),4,5,0.8
4550,Lomé,4,15,0.26666666666666666
4551,Fur_language,0,4,0.0
4552,Argan,1,9,0.1111111111111111
4553,Novelty_(locomotive),1,5,0.2
4554,Luxembourg,86,38,2.263157894736842
4555,Sauropodomorpha,17,24,0.7083333333333334
4556,Eye,54,31,1.7419354838709677
4557,Mongolia,81,45,1.8
4558,Pythagorean_theorem,10,16,0.625
4559,Consumer_protection,2,8,0.25
4560,LANSA_Cuzco_Crash,0,3,0.0
4561,Dik-dik,1,15,0.06666666666666667
4562,Bahrain,48,37,1.2972972972972974
4563,São_Tomé,2,7,0.2857142857142857
4564,Super_14,9,11,0.8181818181818182
4565,Irish_theatre,1,19,0.05263157894736842
4566,Flood,49,44,1.1136363636363635
4567,James_Watt,7,15,0.4666666666666667
4568,Afghan_Hound,1,9,0.1111111111111111
4569,Pottery,43,17,2.5294117647058822
4570,Coal_Tit,0,15,0.0
4571,Parliament_of_Canada,13,16,0.8125
4572,Lyon,25,26,0.9615384615384616
4573,Hassium,6,9,0.6666666666666666
4574,Neptune,25,22,1.1363636363636365
4575,Pigeon,9,24,0.375
4576,Hinduism,133,38,3.5
4577,History_of_the_Internet,2,30,0.06666666666666667
4578,Dove,18,24,0.75
4579,Electricity,109,38,2.8684210526315788
4580,Battle_of_Grunwald,3,23,0.13043478260869565
4581,London_Bridge,9,20,0.45
4582,History_of_the_Royal_Australian_Navy,0,66,0.0
4583,X-Men__The_Last_Stand,0,13,0.0
4584,Lille,18,43,0.4186046511627907
4585,Raphael,28,24,1.1666666666666667
4586,Mark_Antony,16,19,0.8421052631578947
4587,Réunion,34,24,1.4166666666666667
4588,Flower,88,26,3.3846153846153846
4589,Banknote,18,16,1.125
4590,Weyto_language,0,4,0.0
4591,Marseille,34,42,0.8095238095238095
4592,Beet,7,24,0.2916666666666667
4593,Boat,16,7,2.2857142857142856
